M06.1-;Stillova choroba dospelých
M06.10;Stillova choroba dospelých s postihnutím kĺbov na viacerých miestach
M06.11;Stillova choroba dospelých s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M06.12;Stillova choroba dospelých s postihnutím kĺbov nadlaktia (ramenná kosť, lakťový kĺb)
M06.13;Stillova choroba dospelých s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M06.14;Stillova choroba dospelých s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M06.15;Stillova choroba dospelých s postihnutím kĺbov oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M06.16;Stillova choroba dospelých s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb)
M06.17;Stillova choroba dospelých s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M06.18;Stillova choroba dospelých s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M06.19;Stillova choroba dospelých: miesto postihnutia kĺbov bližšie neurčené
M06.2-;Burzitída pri reumatoidnej artritíde
M06.20;Burzitída pri reumatoidnej artritíde na viacerých miestach
M06.21;Burzitída pri reumatoidnej artritíde v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M06.22;Burzitída pri reumatoidnej artritíde nadlaktia (ramenná kosť, lakťový kĺb)
M06.23;Burzitída pri reumatoidnej artritíde predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M06.24;Burzitída pri reumatoidnej artritíde ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M06.25;Burzitída pri reumatoidnej artritíde panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M06.26;Burzitída pri reumatoidnej artritíde predkolenia (ihlica, píšťala, kolenný kĺb)
M06.27;Burzitída pri reumatoidnej artritíde členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M06.28;Burzitída pri reumatoidnej artritíde na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M06.29;Burzitída pri reumatoidnej artritíde, miesto bližšie neurčené
M06.3-;Reumatoidné uzlíky
M06.30;Reumatoidné uzlíky na viacerých miestach
M06.31;Reumatoidné uzlíky v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M06.32;Reumatoidné uzlíky nadlaktia (ramenná kosť, lakťový kĺb)
M06.33;Reumatoidné uzlíky predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M06.34;Reumatoidné uzlíky ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M06.35;Reumatoidné uzlíky panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M06.36;Reumatoidné uzlíky predkolenia (ihlica, píšťala, kolenný kĺb)
M06.37;Reumatoidné uzlíky členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M06.38;Reumatoidné uzlíky na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M06.39;Reumatoidné uzlíky, miesto bližšie neurčené
M06.4-;Zápalová polyartropatia
M06.40;Zápalová polyartropatia na viacerých miestach
M06.41;Zápalová polyartropatia v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M06.42;Zápalová polyartropatia nadlaktia (ramenná kosť, lakťový kĺb)
M06.43;Zápalová polyartropatia predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M06.44;Zápalová polyartropatia ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M06.45;Zápalová polyartropatia panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M06.46;Zápalová polyartropatia predkolenia (ihlica, píšťala, kolenný kĺb)
M06.47;Zápalová polyartropatia členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M06.48;Zápalová polyartropatia na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M06.49;Zápalová polyartropatia, miesto bližšie neurčené
M06.8-;Iná reumatoidná artritída, bližšie určená
M06.80;Iná reumatoidná artritída, bližšie určená, na viacerých miestach
M06.81;Iná reumatoidná artritída, bližšie určená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M06.82;Iná reumatoidná artritída, bližšie určená, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)
M06.83;Iná reumatoidná artritída, bližšie určená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M06.84;Iná reumatoidná artritída, bližšie určená, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M06.85;Iná reumatoidná artritída, bližšie určená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M06.86;Iná reumatoidná artritída, bližšie určená, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)
M06.87;Iná reumatoidná artritída, bližšie určená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M06.88;Iná reumatoidná artritída, bližšie určená, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M06.89;Iná reumatoidná artritída, bližšie určená, miesto bližšie neurčené
M06.9-;Reumatoidná artritída, bližšie neurčená
M06.90;Reumatoidná artritída, bližšie neurčená, na viacerých miestach
M06.91;Reumatoidná artritída, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M06.92;Reumatoidná artritída, bližšie neurčená, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)
M06.93;Reumatoidná artritída, bližšie neurčená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M06.94;Reumatoidná artritída, bližšie neurčená, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M06.95;Reumatoidná artritída, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M06.96;Reumatoidná artritída, bližšie neurčená, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)
M06.97;Reumatoidná artritída, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M06.98;Reumatoidná artritída, bližšie neurčená, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M06.99;Reumatoidná artritída, bližšie neurčená, miesto bližšie neurčené
M07.-*;Psoriatická a enteropatická artropatia
M07.0-*;Distálna interfalangeálna psoriatická artritída (L40.5†)
M07.00*;Distálna interfalangeálna psoriatická artritída, na viacerých miestach (L40.5†)
M07.04*;Distálna interfalangeálna psoriatická artritída, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (L40.5†)
M07.07*;Distálna psoriatická artritída členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (L40.5†)
M07.09*;Distálna interfalangeálna psoriatická artritída, miesto bližšie neurčené (L40.5†)
M07.1-*;Arthritis mutilans (L40.5†)
M07.10*;Arthritis mutilans, na viacerých miestach (L40.5†)
M07.11*;Arthritis mutilans, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)(L40.5†)
M07.12*;Arthritis mutilans, v oblasti nadlaktia (ramenná kosť, lakťový kĺb) (L40.5†)
M07.13*;Arthritis mutilans, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (L40.5†)
M07.14*;Arthritis mutilans (L40.5†): (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (L40.5†)
M07.15*;Arthritis mutilans, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (L40.5†)
M07.16*;Arthritis mutilans, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb) (L40.5†)
M07.17*;Arthritis mutilans, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (L40.5†)
M07.18*;Arthritis mutilans, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (L40.5†)
M07.19*;Arthritis mutilans, miesto bližšie neurčené (L40.5†)
M07.2*;Psoriatická spondylitída (L40.5†)
M07.3-*;Iná psoriatická artritída (L40.5†)
M07.30*;Iná psoriatická artritída, na viacerých miestach (L40.5†)
M07.31*;Iná psoriatická artritída, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb) (L40.5†)
M07.32*;Iná psoriatická artritída, v oblasti nadlaktia (ramenná kosť, lakťový kĺb) (L40.5†)
M07.33*;Iná psoriatická artritída, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (L40.5†)
M07.34*;Iná psoriatická artritída, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (L40.5†)
M07.35*;Iná psoriatická artritída, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (L40.5†)
M07.36*;Iná psoriatická artritída, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb) (L40.5†)
M07.37*;Iná psoriatická artritída, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (L40.5†)
M07.38*;Iná psoriatická artritída, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (L40.5†)
M07.39*;Iná psoriatická artritída, miesto bližšie neurčené (L40.5†)
M07.4-*;Artritída pri Crohnovej chorobe (K50.-†)
M07.40*;Artritída pri Crohnovej chorobe s postihnutím kĺbov na viacerých miestach (K50.-†)
M07.41*;Artritída pri Crohnovej chorobe s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb) (K50.-†)
M07.42*;Artritída pri Crohnovej chorobe s postihnutím kĺbov nadlaktia (ramenná kosť, lakťový kĺb) (K50.-†)
M07.43*;Artritída pri Crohnovej chorobe s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (K50.-†)
M07.44*;Artritída pri Crohnovej chorobe s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (K50.-†)
M07.45*;Artritída pri Crohnovej chorobe s postihnutím kĺbov oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (K50.-†)
M07.46*;Artritída pri Crohnovej chorobe s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb) (K50.-†)
M07.47*;Artritída pri Crohnovej chorobe s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (K50.-†)
M07.48*;Artritída pri Crohnovej chorobe s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (K50.-†)
M07.49*;Artritída pri Crohnovej chorobe s postihnutím kĺbov, miesto bližšie neurčené (K50.-†)
M07.5-*;Artritída pri ulceróznej kolitíde (K51.-†)
M07.50*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov na viacerých miestach (K51.-†)
M07.51*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb) (K51.-†)
M07.52*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov nadlaktia (ramenná kosť, lakťový kĺb) (K51.-†)
M07.53*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (K51.-†)
M07.54*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (K51.-†)
M07.55*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (K51.-†)
M07.56*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb) (K51.-†)
M07.57*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (K51.-†)
M07.58*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (K51.-†)
M07.59*;Artritída pri ulceróznej kolitíde s postihnutím kĺbov, miesto bližšie neurčené (K51.-†)
M07.6-*;Iná enteropatická artritída
M07.60*;Iná enteropatická artritída na viacerých miestach
M07.61*;Iná enteropatická artritída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M07.62*;Iná enteropatická artritída nadlaktia (ramenná kosť, lakťový kĺb)
M07.63*;Iná enteropatická artritída predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M07.64*;Iná enteropatická artritída ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M07.65*;Iná enteropatická artritída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M07.66*;Iná enteropatická artritída predkolenia (ihlica, píšťala, kolenný kĺb)
M07.67*;Iná enteropatická artritída členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M07.68*;Iná enteropatická artritída na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M07.69*;Iná enteropatická artritída, miesto bližšie neurčené
M08.-;Juvenilná artritída
M08.0-;Juvenilná reumatoidná artritída
M08.00;Juvenilná reumatoidná artritída na viacerých miestach
M08.01;Juvenilná reumatoidná artritída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M08.02;Juvenilná reumatoidná artritída v oblasti nadlaktia (ramenná kosť, lakťový kĺb)
M08.03;Juvenilná reumatoidná artritída v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M08.04;Juvenilná reumatoidná artritída v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M08.05;Juvenilná reumatoidná artritída v oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M08.06;Juvenilná reumatoidná artritída v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)
M08.07;Juvenilná reumatoidná artritída v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M08.08;Juvenilná reumatoidná artritída na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M08.09;Juvenilná reumatoidná artritída, miesto bližšie neurčené
M08.1-;Juvenilná ankylozujúca spondylitída
M08.10;Juvenilná ankylozujúca spondylitída na viacerých miestach
M08.11;Juvenilná ankylozujúca spondylitída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M08.12;Juvenilná ankylozujúca spondylitída nadlaktia (ramenná kosť, lakťový kĺb)
M08.13;Juvenilná ankylozujúca spondylitída predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M08.14;Juvenilná ankylozujúca spondylitída ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M08.15;Juvenilná ankylozujúca spondylitída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M08.16;Juvenilná ankylozujúca spondylitída predkolenia (ihlica, píšťala, kolenný kĺb)
M08.17;Juvenilná ankylozujúca spondylitída členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M08.18;Juvenilná ankylozujúca spondylitída na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M08.19;Juvenilná ankylozujúca spondylitída, miesto bližšie neurčené
M08.2-;Juvenilná chronická artritída so systémovým začiatkom
M08.20;Juvenilná chronická artritída so systémovým začiatkom, na viacerých miestach
M08.21;Juvenilná chronická artritída so systémovým začiatkom, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M08.22;Juvenilná chronická artritída so systémovým začiatkom, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)
M08.23;Juvenilná chronická artritída so systémovým začiatkom, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M08.24;Juvenilná chronická artritída so systémovým začiatkom, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M08.25;Juvenilná chronická artritída so systémovým začiatkom, v oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M08.26;Juvenilná chronická artritída so systémovým začiatkom, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)
M08.27;Juvenilná chronická artritída so systémovým začiatkom, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M08.28;Juvenilná chronická artritída so systémovým začiatkom, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M08.29;Juvenilná chronická artritída so systémovým začiatkom, miesto bližšie neurčené
M08.3;Juvenilná chronická artritída (séronegatívna), polyartikulárna forma
M08.4-;Juvenilná chronická artritída, oligoartikulárna forma
M08.40;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím na viacerých miestach
M08.41;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M08.42;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím nadlaktia (ramenná kosť, lakťový kĺb)
M08.43;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M08.44;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M08.45;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M08.46;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím predkolenia (ihlica, píšťala, kolenný kĺb)
M08.47;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M08.48;Juvenilná chronická artritída, oligoartikulárna forma, s postihnutím na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M08.49;Juvenilná chronická artritída, oligoartikulárna forma, miesto postihnutia bližšie neurčené
M08.7-;Juvenilná artritída s vaskulitídou
M08.70;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov na viacerých miestach
M08.71;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M08.72;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov v oblasti nadlaktia (ramenná kosť, lakťový kĺb)
M08.73;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M08.74;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M08.75;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov v oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M08.76;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)
M08.77;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M08.78;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M08.79;Juvenilná artritída s vaskulitídou, s postihnutím kĺbov, miesto bližšie neurčené
M08.8-;Iná juvenilná artritída
M08.80;Iná juvenilná artritída na viacerých miestach
M08.81;Iná juvenilná artritída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M08.82;Iná juvenilná artritída nadlaktia (ramenná kosť, lakťový kĺb)
M08.83;Iná juvenilná artritída predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M08.84;Iná juvenilná artritída ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M08.85;Iná juvenilná artritída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M08.86;Iná juvenilná artritída predkolenia (ihlica, píšťala, kolenný kĺb)
M08.87;Iná juvenilná artritída členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M08.88;Iná juvenilná artritída na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M08.89;Iná juvenilná artritída, miesto bližšie neurčené
M08.9-;Juvenilná artritída, bližšie neurčená
M08.90;Juvenilná artritída, bližšie neurčená, na viacerých miestach
M08.91;Juvenilná artritída, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M08.92;Juvenilná artritída, bližšie neurčená, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)
M08.93;Juvenilná artritída, bližšie neurčená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)
M08.94;Juvenilná artritída, bližšie neurčená, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)
M08.95;Juvenilná artritída, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)
M08.96;Juvenilná artritída, bližšie neurčená, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)
M08.97;Juvenilná artritída, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)
M08.98;Juvenilná artritída, bližšie neurčená, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)
M08.99;Juvenilná artritída, bližšie neurčená, miesto bližšie neurčené
M09.-*;Juvenilná artritída pri chorobách zatriedených inde
M09.0-*;Juvenilná artritída pri psoriáze
M09.00*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov na viacerých miestach (L40.5†)
M09.01*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb) (L40.5†)
M09.02*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov nadlaktia (ramenná kosť, lakťový kĺb) (L40.5†)
M09.03*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (L40.5†)
M09.04*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (L40.5†)
M09.05*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov v oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (L40.5†)
M09.06*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb) (L40.5†)
M09.07*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (L40.5†)
M09.08*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (L40.5†)
M09.09*;Juvenilná artritída pri psoriáze, s postihnutím kĺbov, miesto bližšie neurčené (L40.5†)
M09.1-*;Juvenilná artritída pri Crohnovej chorobe (K50.-†)
M09.10*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov na viacerých miestach (K50.-†)
M09.11*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)
M09.12*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov nadlaktia (ramenná kosť, lakťový kĺb) (K50.-†)
M09.13*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (K50.-†)
M09.14*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (K50.-†)
M09.15*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (K50.-†)
M09.16*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb) (K50.-†)
M09.17*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (K50.-†)
M09.18*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (K50.-†)
M09.19*;Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov, miesto bližšie neurčené (K50.-†)
M09.2-*;Juvenilná artritída pri ulceróznej kolitíde (K51.-†)
M09.20*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov na viacerých miestach (K51.-†)
M09.21*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb) (K51.-†)
M09.22*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov nadlaktia (ramenná kosť, lakťový kĺb) (K51.-†)
M09.23*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (K51.-†)
M09.24*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (K51.-†)
M09.25*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (K51.-†)
M09.26*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb) (K51.-†)
M09.27*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (K51.-†)
M09.28*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (K51.-†)
M09.29*;Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov, miesto bližšie neurčené (K51.-†)
M09.8-*;Juvenilná artritída pri iných chorobách zatriedených inde
M09.80*;Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov na viacerých miestach
